Receipt #,Word,POS,Tag
,SETAPAK,NN,O
,53200,NN,O
,TEL,NN,O
,:,NN,O
,03-40210276,NN,O
,GST,NN,O
,ID,NN,O
,:,NN,O
,000750673920,NN,O
,SIMPLIFIED,NN,O
,TAX,NN,O
,INVOICE,NN,O
,CASH,NN,O
,DOC,NN,O
,NO,NN,O
,GOODS,NN,O
,SOLD,NN,O
,ARE,NN,O
,NOT,NN,O
,RETURNABLE,NN,O
,:,NN,O
,CS00012507,NN,O
,DATE:,NN,O
,02/01/2018,DT,B-date
,CASHIER,NN,O
,5.27,NN,O
,:,NN,O
,USER,NN,O
,TIME:,NN,O
,16:58:00,NN,O
,SALESPERSON,NN,O
,:,NN,O
,REF.,NN,O
,:,NN,O
,ITEM,NN,O
,QTY,NN,O
,S/PRICE,NN,O
,AMOUNT,NN,O
,TAX,NN,O
,1811,NN,O
,1,NN,O
,13.57,NN,O
,13.57,NN,O
,SR,NN,O
,8',NN,O
,2,NN,O
,X,NN,O
,3,NN,O
,1042,NN,O
,4,NN,O
,18.55,NN,O
,74.20,NN,O
,SR,NN,O
,7',NN,O
,X,NN,O
,35#,NN,O
,CORRUGATED,NN,O
,ROOFING,NN,O
,SHEET,NN,O
,1921,NN,O
,1,NN,O
,5.30,NN,O
,5.30,NN,O
,SR,NN,O
,NAIL,NN,O
,(PER/PACK),NN,O
,-,NN,O
,RM5,NN,O
,TOTAL,NN,O
,QTY:,NN,O
,6,NN,O
,93.07,AM,B-amt
,TOTAL,NN,O
,SALES,NN,O
,(EXCLUDING,NN,O
,GST),NN,O
,:,NN,O
,87.80,NN,O
,DISCOUNT,NN,O
,:,NN,O
,0.00,NN,O
,TOTAL,NN,O
,GST,NN,O
,:,NN,O
,5.27,NN,O
,ROUNDING,NN,O
,:,NN,O
,0.00,NN,O
,TOTAL,NN,O
,SALES,NN,O
,(INCLUSIVE,NN,O
,OF,NN,O
,GST),NN,O
,:,NN,O
,93.07,NN,O
,CASH,NN,O
,:,NN,O
,93.07,NN,O
,CHANGE,NN,O
,:,NN,O
,0.00,NN,O
,GST,NN,O
,SUMMARY,NN,O
,TAX,NN,O
,CODE,NN,O
,%,NN,O
,AMT(RM),NN,O
,TAX(RM),NN,O
,SR,NN,O
,6,NN,O
,87.8,NN,O
,5.27,NN,O
,TOTAL,NN,O
,:,NN,O
,87.80,NN,O
,,NN,O
Receipt: 392,POPULAR,MR,B-mer
,BOOK,MR,I-mer
,CO.,MR,I-mer
,(M),MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(CO.,NN,O
,NO.,NN,O
,113825-W),NN,O
,(GST,NN,O
,REG,NN,O
,NO.,NN,O
,001492992000),NN,O
,NO,NN,O
,8,NN,O
,56000,NN,O
,KUALA,NN,O
,LUMPUR,NN,O
,EMPIRE,NN,O
,SHOPPING,NN,O
,GALLERY,NN,O
,TEL,NN,O
,:,NN,O
,03-56319320,NN,O
,05/03/18,DT,B-date
,15:02,NN,O
,LI,NN,O
,FONG,NN,O
,SLIP,NN,O
,NO.,NN,O
,:,NN,O
,1010104759,NN,O
,TRANS,NN,O
,:,NN,O
,104610,NN,O
,MEMBER,NN,O
,CARD,NN,O
,NO,NN,O
,:,NN,O
,1001016668849,NN,O
,CARD,NN,O
,EXPIRY,NN,O
,:,NN,O
,31/05/18,NN,O
,DESCRIPTION,NN,O
,AMOUNT,NN,O
,SC,NN,O
,ACR,NN,O
,FRAME,NN,O
,S103M,NN,O
,2PC,NN,O
,@,NN,O
,5.50,NN,O
,MEMBER,NN,O
,DISCOUNT,NN,O
,11.00,NN,O
,T,NN,O
,-1.10,NN,O
,TOTAL,NN,O
,RM,NN,O
,INCL.,NN,O
,OF,NN,O
,GST,NN,O
,CASH,NN,O
,CHANGE,NN,O
,9.90,AM,B-amt
,-20.00,NN,O
,10.10,NN,O
,ITEM,NN,O
,COUNT,NN,O
,GST,NN,O
,SUMMARY,NN,O
,T,NN,O
,@,NN,O
,6%,NN,O
,AMOUNT,NN,O
,(RM),NN,O
,2,NN,O
,TAX,NN,O
,(RM),NN,O
,9.34,NN,O
,0.56,NN,O
,TOTAL,NN,O
,SAVINGS,NN,O
,-1.10,NN,O
,BE,NN,O
,A,NN,O
,POPULAR,NN,O
,CARD,NN,O
,MEMBER,NN,O
,AND,NN,O
,ENJOY,NN,O
,SPECIAL,NN,O
,DISCOUNTS,NN,O
,THANK,NN,O
,YOU.,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN.,NN,O
,WWW.POPULAR.COM.MY,NN,O
,BUY,NN,O
,CHINESE,NN,O
,BOOKS,NN,O
,ONLINE,NN,O
,WWW.POPULARONLINE.COM.MY,NN,O
,,NN,O
Receipt: 393,Primo,MR,B-mer
,Family,MR,I-mer
,Restaurant,MR,I-mer
,5/3/19,DT,B-date
,8:14,NN,O
,PM,NN,O
,DARWIN,NN,O
,D.,NN,O
,Table:,NN,O
,10,NN,O
,Check,NN,O
,:,NN,O
,137,NN,O
,3,NN,O
,Prem,NN,O
,Glass,NN,O
,07.50,NN,O
,$22.50,NN,O
,1,NN,O
,HED,NN,O
,Veggie,NN,O
,#27.00,NN,O
,$27.00,NN,O
,Sub-Total,NN,O
,$49.50,NN,O
,Sales,NN,O
,Tax,NN,O
,$2.97,NN,O
,Total,NN,O
,$62.47,NN,O
,Payments,NN,O
,MASTERCARD,NN,O
,*#6170,NN,O
,$52.47,NN,O
,Amount,NN,O
,Due,NN,O
,$000,NN,O
,Charge,NN,O
,Receipt,NN,O
,Server:,NN,O
,DARWIN,NN,O
,D.,NN,O
,Table,NN,O
,No:,NN,O
,10,NN,O
,Check,NN,O
,No:,NN,O
,137,NN,O
,SALE,NN,O
Receipt: 394,YOUR,NN,O
,ORDER,NN,O
,NUMBER,NN,O
,IS,NN,O
,7290,NN,O
,TEALIVE,NN,O
,CT281,MR,B-mer
,-,MR,I-mer
,TEALIVE,MR,I-mer
,SHELL,MR,I-mer
,KEPONG,MR,I-mer
,OTTOGO,MR,I-mer
,ENTERPRISE,MR,I-mer
,002570632-X,NN,O
,GST,NN,O
,ID:001018802176,NN,O
,SHELL,NN,O
,STATION,NN,O
,PT15944,NN,O
,BATU,NN,O
,JLN,NN,O
,BESAR,NN,O
,KEPONG,NN,O
,TAX,NN,O
,INVOICE,NN,O
,COUNTER:,NN,O
,BILL,NN,O
,NO:,NN,O
,DATE:,NN,O
,SALES,NN,O
,REMARKS:,NN,O
,394024495,NN,O
,21/01/2018,DT,B-date
,TAKE,NN,O
,AWAY,NN,O
,COMPLETED,NN,O
,15:46:09,NN,O
,ITEM,NN,O
,NAME,NN,O
,HAZELNUT,NN,O
,COCO,NN,O
,-L,NN,O
,:PEARL,NN,O
,QTY,NN,O
,1,NN,O
,1,NN,O
,PRICE(RM),NN,O
,7.50,NN,O
,1.10,NN,O
,SR,NN,O
,SUB,NN,O
,TOTAL,NN,O
,ROUNDING,NN,O
,RM8.60,AM,B-amt
,RM0.00,NN,O
,TOTAL,NN,O
,SALES,NN,O
,INCL,NN,O
,GST,NN,O
,@,NN,O
,6%,NN,O
,RM8.60,NN,O
,CASH,NN,O
,TENDERED,NN,O
,CHANGE,NN,O
,8.60,NN,O
,9.00,NN,O
,0.40,NN,O
,CODE,NN,O
,SR,NN,O
,@,NN,O
,6%,NN,O
,AMOUNT,NN,O
,8.12,NN,O
,TAX,NN,O
,0.48,NN,O
,YOU,NN,O
,HAVE,NN,O
,JUST,NN,O
,MISSED,NN,O
,OUT,NN,O
,8,NN,O
,POINTS,NN,O
,SIGN,NN,O
,UP,NN,O
,FOR,NN,O
,A,NN,O
,TEALIVE,NN,O
,UNITEA,NN,O
,CARD,NN,O
,TODAY,NN,O
,TO,NN,O
,ENJOY,NN,O
,EXCLUSIVE,NN,O
,MEMBER,NN,O
,PROMOTIONS,NN,O
,AND,NN,O
,COLLECT,NN,O
,BPOINTS,NN,O
,TO,NN,O
,REDEEM,NN,O
,ON,NN,O
,FUTURE,NN,O
,PURCHASES,NN,O
,THANK,NN,O
,YOU,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,PRINTED,NN,O
,AT:21/01/2018,NN,O
,15:46:09,NN,O
,7290,NN,O
,,NN,O
Receipt: 395,LEMON,MR,B-mer
,TREE,MR,I-mer
,RESTAURANT,MR,I-mer
,JTJFOODS,NN,O
,SDN,MR,I-mer
,BHD,MR,I-mer
,(1179227A),NN,O
,GST,NN,O
,001085747200,NN,O
,NO,NN,O
,3,NN,O
,BANDAR,NN,O
,BARU,NN,O
,PERMAS,NN,O
,JAYA,NN,O
,07,NN,O
,3823455,NN,O
,SIMPLIFIED,NN,O
,TAX,NN,O
,INVOICE,NN,O
,INVOICE,NN,O
,NO,NN,O
,CS00014769,NN,O
,INVOICE,NN,O
,DATE:,NN,O
,6/1/2018,DT,B-date
,6:42:02,NN,O
,PM,NN,O
,WAITER:,NN,O
,VANESSA,NN,O
,JUN/2018,NN,O
,PAX,NN,O
,TABLE,NN,O
,01,NN,O
,1,NN,O
,5,NN,O
,CUST,NN,O
,#:,NN,O
,C0001,NN,O
,NAME:,NN,O
,CASH,NN,O
,QTY,NN,O
,DESCRIPTION,NN,O
,AMT,NN,O
,1,NN,O
,X,NN,O
,205,NN,O
,-,NN,O
,MEE,NN,O
,MAMAK,NN,O
,@9.80,NN,O
,9.80,NN,O
,SR,NN,O
,1,NN,O
,X,NN,O
,X1,NN,O
,-,NN,O
,SKY,NN,O
,JUICE,NN,O
,@0.50,NN,O
,0.50,NN,O
,SR,NN,O
,ICE,NN,O
,SUB,NN,O
,TOTAL,NN,O
,10.30,AM,B-amt
,GST,NN,O
,@,NN,O
,0%,NN,O
,0.00,NN,O
,ROUNDING,NN,O
,ADJ,NN,O
,0.00,NN,O
,TOTAL,NN,O
,AMOUNT,NN,O
,10.30,NN,O
,CASH,NN,O
,11.00,NN,O
,CHANGE,NN,O
,AMT,NN,O
,0.70,NN,O
,ITEM,NN,O
,COUNT:,NN,O
,2,NN,O
,GST,NN,O
,SUMMARY,NN,O
,SR,NN,O
,AMOUNT,NN,O
,10.30,NN,O
,TAX,NN,O
,0.00,NN,O
,TOTAL,NN,O
,10.30,NN,O
,0.00,NN,O
,THANK,NN,O
,YOU,NN,O
,FOR,NN,O
,YOUR,NN,O
,PATRONAGE,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,LIKE,NN,O
,US,NN,O
,ON,NN,O
,FACEBOOK,NN,O
,,NN,O
Receipt: 396,BE,MR,B-mer
,ME,MR,I-mer
,YAUATCHA,MR,I-mer
,Yauatcha,NN,O
,110578007,NN,O
,Kak,NN,O
,in,NN,O
,CHK,NN,O
,1867,NN,O
,TBL,NN,O
,84/1,NN,O
,GST,NN,O
,3,NN,O
,84,NN,O
,Restaurant,NN,O
,1,NN,O
,Tender,NN,O
,Branch,NN,O
,Hibiscus,NN,O
,8.00,NN,O
,1,NN,O
,Seafood,NN,O
,Puff,NN,O
,10.80,NN,O
,1,NN,O
,Sesame,NN,O
,Prawn,NN,O
,Toast,NN,O
,11.80,NN,O
,1,NN,O
,Beancurd,NN,O
,Prawn,NN,O
,Cheung,NN,O
,Fun,NN,O
,10.80,NN,O
,1,NN,O
,XO,NN,O
,Scallop,NN,O
,Dumpling,NN,O
,8.80,NN,O
,1,NN,O
,Poached,NN,O
,Beijing,NN,O
,Dumpling,NN,O
,5.80,NN,O
,1,NN,O
,Spinach,NN,O
,Dumpling,NN,O
,6.80,NN,O
,1,NN,O
,Tea,NN,O
,Smoked,NN,O
,Pork,NN,O
,Ribs,NN,O
,22.00,NN,O
,Subtotal,NN,O
,$84.80,NN,O
,Tax,NN,O
,$3.82,NN,O
,Total,NN,O
,Due,NN,O
,$88,NN,O
,.,NN,O
,62,NN,O
,International,NN,O
,Market,NN,O
,Place,NN,O
,2330,NN,O
,Kalakaua,NN,O
,Ave,NN,O
,Ste,NN,O
,326,NN,O
,Hono,NN,O
,lulu,NN,O
,Hawaii,NN,O
,96815,NN,O
,Reservations@YauatchaWaikiki,NN,O
,.,NN,O
,com,NN,O
,Phone,NN,O
,:,NN,O
,808-739-9318,NN,O
,**GRATUITY,NN,O
,NOT,NN,O
,INCLUDED**,NN,O
,For,NN,O
Receipt: 397,SWC,MR,B-mer
,ENTERPRISE,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(1125830-V),NN,O
,5-7,NN,O
,SEKSYEN,NN,O
,4,NN,O
,BATANG,NN,O
,KALI,NN,O
,03-60571377,NN,O
,GST,NN,O
,ID,NN,O
,:,NN,O
,002017808384,NN,O
,TAX,NN,O
,INVOICE,NN,O
,NO,NN,O
,:,NN,O
,0051808219001118,NN,O
,005001(BATANGKALI-1),NN,O
,001,NN,O
,118,NN,O
,23/03/2018,DT,B-date
,19:08:32,NN,O
,OPEN,NN,O
,CODE-SR,NN,O
,ITEM,NN,O
,0025679,NN,O
,U,NN,O
,0025679,NN,O
,U,NN,O
,2X11.80,NN,O
,2X8.80,NN,O
,23.60,NN,O
,S,NN,O
,17.60,NN,O
,S,NN,O
,ITEM,NN,O
,2,NN,O
,QTY,NN,O
,4,NN,O
,SAVING,NN,O
,0.00,NN,O
,SUBTOTAL,NN,O
,INCL,NN,O
,GST,NN,O
,SPEC.,NN,O
,DISC,NN,O
,ROUNDING,NN,O
,TOTAL,NN,O
,CASH,NN,O
,CHANGE,NN,O
,41.20,AM,B-amt
,0.00,NN,O
,0.00,NN,O
,41.20,NN,O
,512.00,NN,O
,470.80,NN,O
,GST,NN,O
,SUMMARY,NN,O
,S(6%),NN,O
,AMOUNT(RM),NN,O
,38.86,NN,O
,TAX(RM),NN,O
,2.34,NN,O
,23/03/2018,NN,O
,19:08:32,NN,O
,GOODS,NN,O
,SOLD,NN,O
,ONLY,NN,O
,EXCHANGEABLE,NN,O
,WITHIN,NN,O
,3,NN,O
,DAYS,NN,O
,GOODS,NN,O
,SOLD,NN,O
,ARE,NN,O
,NOT,NN,O
,REFUNDABLE,NN,O
,THANK,NN,O
,YOU,NN,O
,FOR,NN,O
,YOUR,NN,O
,KIND,NN,O
,SUPPORT,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,,NN,O
Receipt: 398,Thai,MR,B-mer
,GUSTO,NN,O
,Thai,NN,O
,Gusto,MR,I-mer
,Restaurant,MR,I-mer
,2011,NN,O
,Hewitt,NN,O
,Ave,NN,O
,Everett,NN,O
,WA,NN,O
,98201,NN,O
,Tel.,NN,O
,425-252-3525,NN,O
,Fax.,NN,O
,425-252-3525,NN,O
,Welcome,NN,O
,to,NN,O
,Thai,NN,O
,Gusto,NN,O
,Table,NN,O
,4,NN,O
,Date:,NN,O
,6/16/2017,DT,B-date
,12:36,NN,O
,PM,NN,O
,Server,NN,O
,:,NN,O
,PRACH,NN,O
,(T.,NN,O
,1),NN,O
,Chang,NN,O
,(20$3.50),NN,O
,$7.00,NN,O
,#L14,NN,O
,Garlic,NN,O
,Delight,NN,O
,$10.24,NN,O
,[Chicken],NN,O
,[5*****],NN,O
,[Small,NN,O
,Brown,NN,O
,Rice],NN,O
,#L28,NN,O
,Red,NN,O
,Curry,NN,O
,$10.24,NN,O
,[Chicken],NN,O
,[5*****],NN,O
,[Small,NN,O
,Brown,NN,O
,Rice],NN,O
,Total,NN,O
,4,NN,O
,item(s),NN,O
,$27,NN,O
,.,NN,O
,48,NN,O
,Sales,NN,O
,Tax,NN,O
,$2.67,NN,O
,Grand,NN,O
,Total,NN,O
,$30,NN,O
,.,NN,O
,15,NN,O
,Tip,NN,O
,Guide,NN,O
,15%=$4.52,NN,O
,18%=$5.43,NN,O
,20%=$6.03,NN,O
,Thank,NN,O
,you,NN,O
,very,NN,O
,much.,NN,O
,Come,NN,O
,back,NN,O
,again.,NN,O
,-,NN,O
,GUEST,NN,O
,CHECK,NN,O
,-,NN,O
,This,NN,O
,is,NN,O
,not,NN,O
,a,NN,O
,receipt.,NN,O
Receipt: 399,TQ,NN,O
,FOR,NN,O
,SHOPPING,NN,O
,WITH,NN,O
,MYNEWS.COM,NN,O
,OASIS,NN,O
,VILLAGE,NN,O
,LOUNGE,NN,O
,2,NN,O
,JALAN,NN,O
,PJU,NN,O
,1A/7A,NN,O
,47301,NN,O
,MYNEWSCARELINE,NN,O
,:,NN,O
,1800,NN,O
,88,NN,O
,1231,NN,O
,MYNEWSCARELINE@MYNEWS,NN,O
,COM.MY,NN,O
,MYNEWS,MR,B-mer
,RETAIL,MR,I-mer
,SB(306295-X),NN,O
,FKA,NN,O
,BISON,NN,O
,STORES,NN,O
,SB,MR,I-mer
,TAX,NN,O
,REG,NN,O
,ID,NN,O
,CBP,NN,O
,000709361664,NN,O
,QTY,NN,O
,PRICE,NN,O
,DISC,NN,O
,AMT,NN,O
,HE-333-3S,NN,O
,UNICORN,NN,O
,BALL,NN,O
,PEN,NN,O
,BLUE,NN,O
,1,NN,O
,1.90,NN,O
,0.00,NN,O
,1.90,NN,O
,SR,NN,O
,HE-3S,NN,O
,70,NN,O
,UNICORN,NN,O
,MARKER,NN,O
,BK,NN,O
,1,NN,O
,4.50,NN,O
,0.00,NN,O
,4.50,NN,O
,SR,NN,O
,MR.BANANA,NN,O
,140G,NN,O
,1,NN,O
,1.30,NN,O
,0.00,NN,O
,1.30,NN,O
,SR,NN,O
,SUB,NN,O
,TOTAL,NN,O
,7.70,AM,B-amt
,GRAND,NN,O
,TOTAL,NN,O
,7.70,NN,O
,CASH,NN,O
,8.00,NN,O
,MYR,NN,O
,8.00,NN,O
,CHANGE,NN,O
,DUE,NN,O
,0.30,NN,O
,TOTAL,NN,O
,QTY,NN,O
,3,NN,O
,SR,NN,O
,:,NN,O
,0%,NN,O
,GOODS,NN,O
,:,NN,O
,7.70,NN,O
,TAX,NN,O
,:,NN,O
,0.00,NN,O
,29/06/2018,DT,B-date
,8:26:57,NN,O
,AM,NN,O
,BILL,NN,O
,4449,NN,O
,-,NN,O
,517,NN,O
,-,NN,O
,12949,NN,O
,-,NN,O
,2906180053,NN,O
,PRICE,NN,O
,IS,NN,O
,GST,NN,O
,INCLUSIVE,NN,O
,,NN,O
Receipt: 400,LIM,MR,B-mer
,SENG,MR,I-mer
,THO,MR,I-mer
,HARDWARE,MR,I-mer
,TRADING,MR,I-mer
,NO,NN,O
,7.,NN,O
,SIMPANG,NN,O
,OFF,NN,O
,BATU,NN,O
,VILLAGE.,NN,O
,JALAN,NN,O
,IPOH,NN,O
,BATU,NN,O
,5.,NN,O
,51200,NN,O
,KUALA,NN,O
,LUMPUR,NN,O
,MALAYSIA,NN,O
,TEI,NN,O
,&,NN,O
,FAX,NN,O
,NO,NN,O
,:,NN,O
,03-6258,NN,O
,7191,NN,O
,03-6258,NN,O
,7191,NN,O
,COMPANY,NN,O
,REG,NN,O
,NO.,NN,O
,:,NN,O
,(002231061-T),NN,O
,GST,NN,O
,REG,NN,O
,NO.,NN,O
,:,NN,O
,001269075968,NN,O
,TAX,NN,O
,INVOICE,NN,O
,INVOICE,NN,O
,NO,NN,O
,:,NN,O
,CS,NN,O
,24399,NN,O
,DATE,NN,O
,:,NN,O
,09/02/2018,DT,B-date
,11:40,NN,O
,CASHIER,NN,O
,#,NN,O
,LST,NN,O
,RM,NN,O
,CODE,NN,O
,BEG,NN,O
,GUNI,NN,O
,10.00,NN,O
,NOS,NN,O
,X,NN,O
,0.70,NN,O
,7.00,AM,B-amt
,SR,NN,O
,SUBTOTAL,NN,O
,7.00,NN,O
,TOTAL,NN,O
,INCL,NN,O
,OF,NN,O
,GST,NN,O
,:,NN,O
,7.00,NN,O
,PAYMENT,NN,O
,:,NN,O
,7.00,NN,O
,CHANGE,NN,O
,DUE,NN,O
,:,NN,O
,0.00,NN,O
,TOTAL,NN,O
,ITEM(S),NN,O
,:,NN,O
,10,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMOUNT(RM),NN,O
,TAX(RM),NN,O
,SR,NN,O
,@,NN,O
,6%,NN,O
,6.60,NN,O
,0.4,NN,O
,THANK,NN,O
,YOU,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,*GOODS,NN,O
,SOLD,NN,O
,ARE,NN,O
,NOT,NN,O
,RETURNABLE*,NN,O
,,NN,O
Receipt: 401,GARDENIA,MR,B-mer
,BAKERIES,MR,I-mer
,(KL),MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(139386,NN,O
,X),NN,O
,LOT,NN,O
,3,NN,O
,40300,NN,O
,SHAH,NN,O
,ALAM,NN,O
,TEL:,NN,O
,03-,NN,O
,55423228,NN,O
,GST,NN,O
,ID:,NN,O
,000381399040,NN,O
,TAX,NN,O
,INVOICE,NN,O
,/,NN,O
,ADJUSTMENT,NN,O
,NOTE,NN,O
,CASH,NN,O
,INV,NN,O
,NO.:,NN,O
,7817F712,NN,O
,VE0514,NN,O
,DATE:,NN,O
,17/08/2017,DT,B-date
,MAKASSAR,NN,O
,FRESH,NN,O
,MARKET,NN,O
,SDN,NN,O
,BHD,NN,O
,GROUND,NN,O
,FLOOR,NN,O
,JALAN,NN,O
,SS,NN,O
,15/4B,NN,O
,47500,NN,O
,SUBANG,NN,O
,JAYA,NN,O
,VE05:,NN,O
,AZLAN(3737),NN,O
,DD:,NN,O
,17/08/2017,NN,O
,11:55,NN,O
,DESCRIPTION,NN,O
,U.P,NN,O
,D,NN,O
,AMT(RM),NN,O
,O.C.,NN,O
,WHITE,NN,O
,2.13,NN,O
,5,NN,O
,2,NN,O
,0,NN,O
,3,NN,O
,6.39,NN,O
,WHOLEMEAL,NN,O
,2.78,NN,O
,1,NN,O
,1,NN,O
,0,NN,O
,0,NN,O
,0.00,NN,O
,O.C,NN,O
,JUMBO,NN,O
,2.97,NN,O
,4,NN,O
,3,NN,O
,0,NN,O
,1,NN,O
,2.97,NN,O
,TOTAL,NN,O
,0%,NN,O
,SUPPLIES:,NN,O
,9.36,NN,O
,DELICIA-B/SCOTCH,NN,O
,3.72,NN,O
,0,NN,O
,1,NN,O
,0,NN,O
,-1,NN,O
,-3.72,NN,O
,CR-CORN,NN,O
,0.72,NN,O
,15,NN,O
,7,NN,O
,0,NN,O
,8,NN,O
,5.76,NN,O
,BUN-SBILIS,NN,O
,0.84,NN,O
,0,NN,O
,4,NN,O
,0,NN,O
,-4,NN,O
,-3.36,NN,O
,TOTAL,NN,O
,6%,NN,O
,SUPPLIES,NN,O
,(EXCL.,NN,O
,GST):,NN,O
,-1.32,NN,O
,GST:,NN,O
,-0.07,NN,O
,TOTAL,NN,O
,6%,NN,O
,SUPPLIES,NN,O
,(INC.,NN,O
,GST):,NN,O
,-1.39,NN,O
,TOTAL,NN,O
,0%,NN,O
,SUPPLIES:,NN,O
,9.36,NN,O
,TOTAL,NN,O
,PAYABLE:,NN,O
,7.97,AM,B-amt
,E.&.0.E.,NN,O
,RECEIVED,NN,O
,ABOVE,NN,O
,GOODS,NN,O
,IN,NN,O
,GOOD,NN,O
,ORDER,NN,O
,CONDITION.,NN,O
,THE,NN,O
,RECIPIENT,NN,O
,OF,NN,O
,GARDENIA'S,NN,O
,PRODUCTS,NN,O
,IS,NN,O
,REQUIRED,NN,O
,TO,NN,O
,MAKE,NN,O
,NECESSARY,NN,O
,ADJUSTMENTS,NN,O
,TO,NN,O
,ITS,NN,O
,INPUT,NN,O
,TAX,NN,O
,CLAIMS,NN,O
,ADJUSTMENTS,NN,O
,SHOWN,NN,O
,IN,NN,O
,THIS,NN,O
,TAX,NN,O
,INVOICE,NN,O
,/,NN,O
,ADJUSTMENT,NN,O
,NOTE,NN,O
,CUSTOMER'S,NN,O
,COPY,NN,O
,FAX:03-,NN,O
,55423213,NN,O
,ISS,NN,O
,EXC,NN,O
,SALE,NN,O
,,NN,O
Receipt: 402,3180303,NN,O
,GL,MR,B-mer
,HANDICRAFT,MR,I-mer
,&,MR,I-mer
,TAIL,MR,I-mer
,ORING,MR,I-mer
,19,NN,O
,OFF,NN,O
,JALAN,NN,O
,PUDU,NN,O
,55100,NN,O
,KUALA,NN,O
,LUMPUR,NN,O
,MALAYSIA,NN,O
,COMPANY,NN,O
,REG,NN,O
,NO.,NN,O
,:75495-W,NN,O
,GST,NN,O
,REG,NN,O
,NO.,NN,O
,:001948532736,NN,O
,TAX,NN,O
,INVOICE,NN,O
,INVOICE,NN,O
,NO.:,NN,O
,CS,NN,O
,10012,NN,O
,DATE,NN,O
,:,NN,O
,20/03/2018,DT,B-date
,13:01,NN,O
,CASHIER,NN,O
,#:,NN,O
,01,NN,O
,RM,NN,O
,CODE,NN,O
,SAFETY,NN,O
,PINS,NN,O
,BUTTERFLY,NN,O
,-,NN,O
,S,NN,O
,6.00,NN,O
,BOXS,NN,O
,X,NN,O
,17.00,NN,O
,102.00,AM,B-amt
,SR,NN,O
,SUBTOTAL,NN,O
,:,NN,O
,102.00,NN,O
,TOTAL,NN,O
,EXCL.,NN,O
,OF,NN,O
,GST,NN,O
,96.23,NN,O
,TOTAL,NN,O
,INCL.,NN,O
,OF,NN,O
,GST,NN,O
,102.00,NN,O
,TOTAL,NN,O
,AMT,NN,O
,ROUNDED,NN,O
,102.00,NN,O
,PAYMENT,NN,O
,:,NN,O
,102.00,NN,O
,CHANGE,NN,O
,DUE,NN,O
,:,NN,O
,0.00,NN,O
,TOTAL,NN,O
,ITEM(6),NN,O
,:,NN,O
,6,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMOUNT(RM),NN,O
,TAX(RM),NN,O
,SR,NN,O
,@,NN,O
,6%,NN,O
,96.23,NN,O
,5.77,NN,O
,THANK,NN,O
,YOU,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,,NN,O
Receipt: 403,NADEJE,MR,B-mer
,PLATINUM,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,GK101,NN,O
,NO.1,NN,O
,47800,NN,O
,PETALING,NN,O
,JAYA,NN,O
,TEL:03-7710,NN,O
,0302,NN,O
,GST,NN,O
,ID:001151160320,NN,O
,BILL,NN,O
,NO.:,NN,O
,000-049909,NN,O
,DATE:,NN,O
,2016/05/01,DT,B-date
,14:11:20,NN,O
,TAKE,NN,O
,OUT,NN,O
,DOUBLECOCO,NN,O
,SLICE,NN,O
,MOTHER'S,NN,O
,SLICES,NN,O
,TIRAMISU,NN,O
,SLICE,NN,O
,CHEESE,NN,O
,SLICE,NN,O
,1,NN,O
,1,NN,O
,1,NN,O
,1,NN,O
,RM12.60,NN,O
,RM13.50,NN,O
,RM12.60,NN,O
,RM12.60,NN,O
,GRAND,NN,O
,TOTAL,NN,O
,RM51.30,AM,B-amt
,(BILL,NN,O
,INCLUSIVE,NN,O
,OF,NN,O
,6%,NN,O
,GST,NN,O
,:,NN,O
,RM2.90),NN,O
,CASH,NN,O
,RM51.30,NN,O
,002-2016/05/01,NN,O
,14:13:10,NN,O
,ELIN,NN,O
,(1),NN,O
,000-049909,NN,O
,[1],NN,O
,,NN,O
Receipt: 404,SUBWAY#42210-0,NN,O
,PHONE,NN,O
,03-78870693,NN,O
,URBAN,MR,B-mer
,IDEA,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(417940-M),NN,O
,A-G-06,NN,O
,JALAN,NN,O
,SS6/5A,NN,O
,47301,NN,O
,PETALING,NN,O
,JAYA,NN,O
,SERVED,NN,O
,BY:,NN,O
,ROJAN,NN,O
,27/02/2018,DT,B-date
,15:32:47,NN,O
,TAX,NN,O
,INVOICE#,NN,O
,1/A-42210-140220,NN,O
,GST,NN,O
,ID,NN,O
,:,NN,O
,000220499968,NN,O
,QTY,NN,O
,SIZE,NN,O
,ITEM,NN,O
,PRICE,NN,O
,1,NN,O
,1,NN,O
,1,NN,O
